SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 12% ALC,PF 17%,PF 17% ALC,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 19% ALC,"PF 19,5%","PF 19,5% ALC",PF 20%,PF 20% ALC,"PF 20,5%",PF 21%,PF 21% ALC,PF 22%,PF 22% ALC,PMC Sem Imposto,PMC 0%,PMC 12%,PMC 12% ALC,PMC 17%,PMC 17% ALC,"PMC 17,5%","PMC 17,5% ALC",PMC 18%,PMC 18% ALC,PMC 19%,PMC 19% ALC,"PMC 19,5%","PMC 19,5% ALC",PMC 20%,PMC 20% ALC,"PMC 20,5%",PMC 21%,PMC 21% ALC,PMC 22%,PMC 22% ALC,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),COMERCIALIZAÇÃO 2022,TARJA,DESTINAÇÃO COMERCIAL 
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538821100106703,1677306030162,7896004780603,    -     ,    -     ,RIXANTIL,15 MG COM REV CT BL AL PLAS PVDC OPC X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,241.93,241.93,274.92,274.92,291.48,291.48,293.25,293.25,295.04,295.04,298.68,298.68,300.53,300.53,302.41,302.41,304.31,306.24,306.24,310.17,310.17,334.45,334.45,380.06,380.06,402.95,402.95,405.40,405.40,407.88,407.88,412.91,412.91,415.47,415.47,418.06,418.06,420.69,423.36,423.36,428.79,428.79,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538821100106803,1677306030170,7896004780610,    -     ,    -     ,RIXANTIL,20 MG COM REV CT BL AL PLAS PVDC OPC X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,120.96,120.96,137.45,137.45,145.73,145.73,146.62,146.62,147.51,147.51,149.33,149.33,150.26,150.26,151.20,151.20,152.15,153.11,153.11,155.08,155.08,167.22,167.22,190.02,190.02,201.46,201.46,202.69,202.69,203.92,203.92,206.44,206.44,207.73,207.73,209.03,209.03,210.34,211.67,211.67,214.39,214.39,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538821100106903,1677306030189,7896004780627,    -     ,    -     ,RIXANTIL,20 MG COM REV CT BL AL PLAS PVDC OPC X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,241.93,241.93,274.92,274.92,291.48,291.48,293.25,293.25,295.04,295.04,298.68,298.68,300.53,300.53,302.41,302.41,304.31,306.24,306.24,310.17,310.17,334.45,334.45,380.06,380.06,402.95,402.95,405.40,405.40,407.88,407.88,412.91,412.91,415.47,415.47,418.06,418.06,420.69,423.36,423.36,428.79,428.79,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538821100107003,1677306030197,7896004780634,    -     ,    -     ,RIXANTIL,20 MG COM REV CT BL AL PLAS PVDC OPC X 60,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,483.85,483.85,549.83,549.83,582.95,582.95,586.48,586.48,590.06,590.06,597.35,597.35,601.06,601.06,604.81,604.81,608.62,612.47,612.47,620.32,620.32,668.89,668.89,760.11,760.11,805.89,805.89,810.77,810.77,815.72,815.72,825.80,825.80,830.93,830.93,836.11,836.11,841.38,846.70,846.70,857.56,857.56,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538823100117403,1677306030200,7898995325610,    -     ,    -     ,RIXANTIL,"2,5 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 15",B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,39.32,39.32,44.68,44.68,47.37,47.37,47.66,47.66,47.95,47.95,48.54,48.54,48.84,48.84,49.15,49.15,49.46,49.77,49.77,50.41,50.41,54.36,54.36,61.77,61.77,65.49,65.49,65.89,65.89,66.29,66.29,67.10,67.10,67.52,67.52,67.95,67.95,68.38,68.80,68.80,69.69,69.69,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538823100117503,1677306030219,7898995325627,    -     ,    -     ,RIXANTIL,"2,5 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30",B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,78.66,78.66,89.39,89.39,94.77,94.77,95.35,95.35,95.93,95.93,97.11,97.11,97.71,97.71,98.33,98.33,98.94,99.57,99.57,100.85,100.85,108.74,108.74,123.58,123.58,131.01,131.01,131.82,131.82,132.62,132.62,134.25,134.25,135.08,135.08,135.94,135.94,136.78,137.65,137.65,139.42,139.42,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538823100117603,1677306030227,7898995325634,    -     ,    -     ,RIXANTIL,"2,5 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60",B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,157.30,157.30,178.75,178.75,189.52,189.52,190.67,190.67,191.83,191.83,194.20,194.20,195.40,195.40,196.63,196.63,197.86,199.11,199.11,201.67,201.67,217.46,217.46,247.11,247.11,262.00,262.00,263.59,263.59,265.19,265.19,268.47,268.47,270.13,270.13,271.83,271.83,273.53,275.26,275.26,278.80,278.80,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538823100117703,1677306030235,7898995325641,    -     ,    -     ,RIXANTIL,"2,5 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 90",B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,235.96,235.96,268.14,268.14,284.29,284.29,286.01,286.01,287.76,287.76,291.31,291.31,293.12,293.12,294.95,294.95,296.81,298.68,298.68,302.51,302.51,326.20,326.20,370.69,370.69,393.01,393.01,395.39,395.39,397.81,397.81,402.72,402.72,405.22,405.22,407.75,407.75,410.32,412.91,412.91,418.20,418.20,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538901202117211,1705600480063,7891106007030,    -     ,    -     ,XARELTO,10 MG COM REV CT BL AL PP X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,80.65,80.65,91.65,91.65,97.17,97.17,97.76,97.76,98.35,98.35,99.57,99.57,100.19,100.19,100.81,100.81,101.45,102.09,102.09,103.40,103.40,111.49,111.49,126.70,126.70,134.33,134.33,135.15,135.15,135.96,135.96,137.65,137.65,138.51,138.51,139.36,139.36,140.25,141.13,141.13,142.94,142.94,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538901204111219,1705600480071,7891106007047,    -     ,    -     ,XARELTO,10 MG COM REV CT BL AL PP X 30 ,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,241.94,241.94,274.93,274.93,291.49,291.49,293.26,293.26,295.05,295.05,298.69,298.69,300.55,300.55,302.43,302.43,304.33,306.25,306.25,310.18,310.18,334.47,334.47,380.07,380.07,402.97,402.97,405.41,405.41,407.89,407.89,412.92,412.92,415.49,415.49,418.09,418.09,420.72,423.37,423.37,428.81,428.81,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538912030010202,1705600480136,7891106907002,    -     ,    -     ,XARELTO,15 MG COM REV CT BL AL PP X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,112.90,112.90,128.30,128.30,136.02,136.02,136.85,136.85,137.68,137.68,139.38,139.38,140.25,140.25,141.13,141.13,142.01,142.91,142.91,144.74,144.74,156.08,156.08,177.37,177.37,188.04,188.04,189.19,189.19,190.33,190.33,192.68,192.68,193.89,193.89,195.10,195.10,196.32,197.56,197.56,200.09,200.09,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538912030011402,1705600480144,7891106907019,    -     ,    -     ,XARELTO,15 MG COM REV CT BL AL PP X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,225.79,225.79,256.58,256.58,272.04,272.04,273.68,273.68,275.35,275.35,278.75,278.75,280.48,280.48,282.24,282.24,284.01,285.81,285.81,289.47,289.47,312.14,312.14,354.71,354.71,376.08,376.08,378.35,378.35,380.66,380.66,385.36,385.36,387.75,387.75,390.18,390.18,392.63,395.12,395.12,400.18,400.18,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538912030010802,1705600480209,7891106907057,    -     ,    -     ,XARELTO,20 MG COM REV CT BL AL PP X 14 ,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,112.90,112.90,128.30,128.30,136.02,136.02,136.85,136.85,137.68,137.68,139.38,139.38,140.25,140.25,141.13,141.13,142.01,142.91,142.91,144.74,144.74,156.08,156.08,177.37,177.37,188.04,188.04,189.19,189.19,190.33,190.33,192.68,192.68,193.89,193.89,195.10,195.10,196.32,197.56,197.56,200.09,200.09,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538912030011002,1705600480217,7891106907064,    -     ,    -     ,XARELTO,20 MG COM REV CT BL AL PP X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,225.79,225.79,256.58,256.58,272.04,272.04,273.68,273.68,275.35,275.35,278.75,278.75,280.48,280.48,282.24,282.24,284.01,285.81,285.81,289.47,289.47,312.14,312.14,354.71,354.71,376.08,376.08,378.35,378.35,380.66,380.66,385.36,385.36,387.75,387.75,390.18,390.18,392.63,395.12,395.12,400.18,400.18,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538920030029807,1705600480268,7891106908184,    -     ,    -     ,XARELTO,"2,5 MG COM REV CT BL AL PLAS PP TRANS X 30",B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,121.01,121.01,137.51,137.51,145.80,145.80,146.68,146.68,147.57,147.57,149.40,149.40,150.32,150.32,151.26,151.26,152.21,153.18,153.18,155.14,155.14,167.29,167.29,190.10,190.10,201.56,201.56,202.78,202.78,204.01,204.01,206.54,206.54,207.81,207.81,209.11,209.11,210.42,211.76,211.76,214.47,214.47,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,18.459.628/0001-15,BAYER S.A.,538920030029907,1705600480276,7891106908191,    -     ,    -     ,XARELTO,"2,5 MG COM REV CT BL AL PLAS PP TRANS X 60",B1F - INIBIDORES DIRETOS DO FATOR XA,Novo,Regulado,242.00,242.00,275.00,275.00,291.57,291.57,293.33,293.33,295.12,295.12,298.77,298.77,300.62,300.62,302.50,302.50,304.40,306.33,306.33,310.26,310.26,334.55,334.55,380.17,380.17,403.08,403.08,405.51,405.51,407.99,407.99,413.03,413.03,415.59,415.59,418.19,418.19,420.82,423.48,423.48,428.92,428.92,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048104,1781709170013,7896094926585,    -     ,    -     ,VABAM,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,64.52,64.52,73.32,73.32,77.73,77.73,78.21,78.21,78.68,78.68,79.65,79.65,80.15,80.15,80.65,80.65,81.16,81.67,81.67,82.72,82.72,89.20,89.20,101.36,101.36,107.46,107.46,108.12,108.12,108.77,108.77,110.11,110.11,110.80,110.80,111.49,111.49,112.20,112.90,112.90,114.36,114.36,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048204,1781709170021,7896094926592,    -     ,    -     ,VABAM,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,193.58,193.58,219.98,219.98,233.23,233.23,234.64,234.64,236.07,236.07,238.99,238.99,240.47,240.47,241.98,241.98,243.50,245.04,245.04,248.18,248.18,267.61,267.61,304.11,304.11,322.43,322.43,324.38,324.38,326.35,326.35,330.39,330.39,332.44,332.44,334.52,334.52,336.62,338.75,338.75,343.09,343.09,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048304,1781709170031,7896094926608,    -     ,    -     ,VABAM,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,64.52,64.52,73.32,73.32,77.73,77.73,78.21,78.21,78.68,78.68,79.65,79.65,80.15,80.15,80.65,80.65,81.16,81.67,81.67,82.72,82.72,89.20,89.20,101.36,101.36,107.46,107.46,108.12,108.12,108.77,108.77,110.11,110.11,110.80,110.80,111.49,111.49,112.20,112.90,112.90,114.36,114.36,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048404,1781709170048,7896094926615,    -     ,    -     ,VABAM,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,96.78,96.78,109.98,109.98,116.60,116.60,117.31,117.31,118.02,118.02,119.48,119.48,120.22,120.22,120.98,120.98,121.74,122.51,122.51,124.08,124.08,133.79,133.79,152.04,152.04,161.19,161.19,162.17,162.17,163.16,163.16,165.17,165.17,166.20,166.20,167.25,167.25,168.30,169.36,169.36,171.53,171.53,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048504,1781709170056,7896094926622,    -     ,    -     ,VABAM,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,193.58,193.58,219.98,219.98,233.23,233.23,234.64,234.64,236.07,236.07,238.99,238.99,240.47,240.47,241.98,241.98,243.50,245.04,245.04,248.18,248.18,267.61,267.61,304.11,304.11,322.43,322.43,324.38,324.38,326.35,326.35,330.39,330.39,332.44,332.44,334.52,334.52,336.62,338.75,338.75,343.09,343.09,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048604,1781709170064,7896094926639,    -     ,    -     ,VABAM,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,64.52,64.52,73.32,73.32,77.73,77.73,78.21,78.21,78.68,78.68,79.65,79.65,80.15,80.15,80.65,80.65,81.16,81.67,81.67,82.72,82.72,89.20,89.20,101.36,101.36,107.46,107.46,108.12,108.12,108.77,108.77,110.11,110.11,110.80,110.80,111.49,111.49,112.20,112.90,112.90,114.36,114.36,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048704,1781709170072,7896094926646,    -     ,    -     ,VABAM,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,96.78,96.78,109.98,109.98,116.60,116.60,117.31,117.31,118.02,118.02,119.48,119.48,120.22,120.22,120.98,120.98,121.74,122.51,122.51,124.08,124.08,133.79,133.79,152.04,152.04,161.19,161.19,162.17,162.17,163.16,163.16,165.17,165.17,166.20,166.20,167.25,167.25,168.30,169.36,169.36,171.53,171.53,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540921100048804,1781709170080,7896094926653,    -     ,    -     ,VABAM,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,193.58,193.58,219.98,219.98,233.23,233.23,234.64,234.64,236.07,236.07,238.99,238.99,240.47,240.47,241.98,241.98,243.50,245.04,245.04,248.18,248.18,267.61,267.61,304.11,304.11,322.43,322.43,324.38,324.38,326.35,326.35,330.39,330.39,332.44,332.44,334.52,334.52,336.62,338.75,338.75,343.09,343.09,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070094906,1832604720021,7891058002046,    -     ,    -     ,RIVAROXABANA,10 MG  COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,39.43,39.43,44.81,44.81,47.51,47.51,47.79,47.79,48.09,48.09,48.68,48.68,48.98,48.98,49.29,49.29,49.60,49.91,49.91,50.55,50.55,54.51,54.51,61.95,61.95,65.68,65.68,66.07,66.07,66.48,66.48,67.30,67.30,67.71,67.71,68.14,68.14,68.57,69.00,69.00,69.88,69.88,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070095006,1832604720038,7891058002077,    -     ,    -     ,RIVAROXABANA,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,118.26,118.26,134.39,134.39,142.48,142.48,143.35,143.35,144.22,144.22,146.00,146.00,146.91,146.91,147.83,147.83,148.75,149.70,149.70,151.62,151.62,163.49,163.49,185.79,185.79,196.97,196.97,198.17,198.17,199.38,199.38,201.84,201.84,203.09,203.09,204.37,204.37,205.64,206.95,206.95,209.61,209.61,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070095106,1832604720046,7891058002206,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,78.63,78.63,89.35,89.35,94.73,94.73,95.31,95.31,95.89,95.89,97.07,97.07,97.68,97.68,98.29,98.29,98.91,99.53,99.53,100.81,100.81,108.70,108.70,123.52,123.52,130.96,130.96,131.76,131.76,132.56,132.56,134.19,134.19,135.04,135.04,135.88,135.88,136.74,137.59,137.59,139.36,139.36,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070095206,1832604720054,7891058002145,    -     ,    -     ,RIVAROXABANA,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,110.37,110.37,125.42,125.42,132.98,132.98,133.78,133.78,134.60,134.60,136.26,136.26,137.11,137.11,137.96,137.96,138.83,139.71,139.71,141.50,141.50,152.58,152.58,173.39,173.39,183.84,183.84,184.94,184.94,186.08,186.08,188.37,188.37,189.55,189.55,190.72,190.72,191.92,193.14,193.14,195.62,195.62,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070095306,1832604720062,7891058002213,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 15,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,78.63,78.63,89.35,89.35,94.73,94.73,95.31,95.31,95.89,95.89,97.07,97.07,97.68,97.68,98.29,98.29,98.91,99.53,99.53,100.81,100.81,108.70,108.70,123.52,123.52,130.96,130.96,131.76,131.76,132.56,132.56,134.19,134.19,135.04,135.04,135.88,135.88,136.74,137.59,137.59,139.36,139.36,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,10.588.595/0010-92,SANOFI MEDLEY FARMACÊUTICA LTDA.,576721070095406,1832604720070,7891058002152,    -     ,    -     ,RIVAROXABANA,20 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Genérico,Regulado,110.37,110.37,125.42,125.42,132.98,132.98,133.78,133.78,134.60,134.60,136.26,136.26,137.11,137.11,137.96,137.96,138.83,139.71,139.71,141.50,141.50,152.58,152.58,173.39,173.39,183.84,183.84,184.94,184.94,186.08,186.08,188.37,188.37,189.55,189.55,190.72,190.72,191.92,193.14,193.14,195.62,195.62,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070029704,1883000970017,7898560666230,    -     ,    -     ,XANEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 5,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,33.76,33.76,38.36,38.36,40.67,40.67,40.92,40.92,41.17,41.17,41.68,41.68,41.94,41.94,42.20,42.20,42.47,42.73,42.73,43.28,43.28,46.67,46.67,53.03,53.03,56.22,56.22,56.57,56.57,56.92,56.92,57.62,57.62,57.98,57.98,58.34,58.34,58.71,59.07,59.07,59.83,59.83,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070029804,1883000970025,7898560666247,    -     ,    -     ,XANEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,67.52,67.52,76.73,76.73,81.35,81.35,81.84,81.84,82.34,82.34,83.36,83.36,83.88,83.88,84.40,84.40,84.93,85.47,85.47,86.56,86.56,93.34,93.34,106.07,106.07,112.46,112.46,113.14,113.14,113.83,113.83,115.24,115.24,115.96,115.96,116.68,116.68,117.41,118.16,118.16,119.66,119.66,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070029904,1883000970033,7898560666261,    -     ,    -     ,XANEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,202.55,202.55,230.17,230.17,244.04,244.04,245.52,245.52,247.01,247.01,250.06,250.06,251.61,251.61,253.19,253.19,254.78,256.39,256.39,259.68,259.68,280.01,280.01,318.20,318.20,337.37,337.37,339.42,339.42,341.48,341.48,345.69,345.69,347.84,347.84,350.02,350.02,352.22,354.44,354.44,358.99,358.99,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070030004,1883000970041,7898560666278,    -     ,    -     ,XANEV,10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 100,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,675.18,675.18,767.25,767.25,813.47,813.47,818.40,818.40,823.39,823.39,833.56,833.56,838.73,838.73,843.98,843.98,849.28,854.66,854.66,865.62,865.62,933.40,933.40,1060.68,1060.68,1124.57,1124.57,1131.39,1131.39,1138.29,1138.29,1152.35,1152.35,1159.50,1159.50,1166.75,1166.75,1174.08,1181.52,1181.52,1196.67,1196.67,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070030104,1883000970051,7898560666285,    -     ,    -     ,XANEV,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 7,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,47.81,47.81,54.33,54.33,57.60,57.60,57.95,57.95,58.30,58.30,59.02,59.02,59.39,59.39,59.76,59.76,60.14,60.52,60.52,61.29,61.29,66.09,66.09,75.11,75.11,79.63,79.63,80.11,80.11,80.60,80.60,81.59,81.59,82.10,82.10,82.61,82.61,83.14,83.67,83.67,84.73,84.73,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070030204,1883000970068,7898560666308,    -     ,    -     ,XANEV,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 14,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,95.63,95.63,108.67,108.67,115.22,115.22,115.92,115.92,116.62,116.62,118.06,118.06,118.80,118.80,119.54,119.54,120.29,121.05,121.05,122.60,122.60,132.20,132.20,150.23,150.23,159.28,159.28,160.25,160.25,161.22,161.22,163.21,163.21,164.23,164.23,165.26,165.26,166.29,167.34,167.34,169.49,169.49,Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha,Sim
RIVAROXABANA,11.643.096/0001-22,VIATRIS FARMACEUTICA DO BRASIL LTDA,541523070030304,1883000970076,7898560666322,    -     ,    -     ,XANEV,15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 28,B1F - INIBIDORES DIRETOS DO FATOR XA,Similar,Regulado,191.26,191.26,217.34,217.34,230.43,230.43,231.83,231.83,233.24,233.24,236.12,236.12,237.59,237.59,239.08,239.08,240.58,242.10,242.10,245.21,245.21,264.41,264.41,300.46,300.46,318.56,318.56,320.49,320.49,322.44,322.44,326.42,326.42,328.45,328.45,330.51,330.51,332.59,334.69,334.69,338.99,338.99,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
